date,state,n_killed,n_injured,n_total
8/5/16,Texas,0,1,1
8/5/16,Illinois,0,1,1
8/5/16,Texas,0,1,1
8/5/16,Nebraska,0,1,1
8/5/16,Texas,0,1,1
8/5/16,Texas,0,2,2
8/5/16,Ohio,1,0,1
8/5/16,Illinois,0,1,1
8/5/16,Georgia,0,1,1
8/5/16,Florida,0,1,1
8/5/16,Alaska,0,1,1
8/5/16,Florida,0,2,2
8/5/16,Virginia,0,1,1
8/5/16,Florida,0,1,1
8/5/16,Texas,1,1,2
8/5/16,Louisiana,0,1,1
8/5/16,Alabama,0,1,1
8/5/16,Illinois,0,2,2
8/5/16,Louisiana,0,1,1
8/5/16,Illinois,0,1,1
8/5/16,Florida,0,1,1
8/5/16,Texas,1,0,1
8/5/16,New Jersey,1,0,1
8/5/16,Ohio,0,1,1
8/5/16,Washington,0,1,1
8/5/16,Mississippi,1,1,2
8/5/16,Maryland,1,1,2
8/5/16,California,0,1,1
8/5/16,Mississippi,0,1,1
8/5/16,California,1,0,1
8/5/16,Tennessee,0,1,1
8/5/16,Virginia,1,0,1
8/5/16,Ohio,1,0,1
8/5/16,Virginia,0,1,1
8/5/16,Kansas,1,0,1
8/5/16,Kentucky,1,1,2
8/5/16,Indiana,1,0,1
8/5/16,Ohio,0,1,1
8/5/16,Oklahoma,0,1,1
8/5/16,Virginia,0,3,3
8/5/16,California,0,1,1
8/5/16,Florida,2,0,2
8/5/16,Illinois,0,1,1
8/5/16,Wisconsin,1,0,1
8/5/16,California,2,2,4
8/5/16,South Carolina,1,0,1
8/5/16,New York,0,1,1
8/5/16,Georgia,1,2,3
8/5/16,California,0,2,2
8/5/16,Wisconsin,0,1,1
8/5/16,Wisconsin,1,0,1
8/5/16,Wisconsin,1,0,1
8/5/16,Texas,0,1,1
8/5/16,California,1,0,1
8/5/16,Florida,1,1,2
8/5/16,District of Columbia,1,0,1
8/5/16,California,0,1,1
8/5/16,Colorado,0,1,1
8/5/16,Florida,1,0,1
8/5/16,Florida,2,0,2
8/5/16,Maryland,0,1,1
8/5/16,Georgia,0,1,1
8/5/16,Mississippi,0,1,1
8/5/16,Ohio,0,1,1
8/5/16,Missouri,0,1,1
8/5/16,Georgia,0,1,1
8/5/16,Missouri,0,2,2
8/5/16,Michigan,1,3,4
8/5/16,Washington,0,1,1
8/5/16,Florida,0,1,1
8/5/16,North Carolina,1,0,1
8/5/16,Pennsylvania,0,2,2
8/5/16,Louisiana,0,1,1
8/5/16,Louisiana,0,1,1
8/5/16,Arizona,0,1,1
8/5/16,California,1,0,1
8/5/16,Wisconsin,0,1,1
8/5/16,Maryland,0,1,1
8/5/16,Maryland,0,1,1
8/5/16,Oklahoma,0,2,2
8/5/16,Louisiana,0,1,1
8/5/16,Maryland,0,1,1
8/5/16,North Carolina,0,1,1
8/5/16,Pennsylvania,0,1,1
8/5/16,District of Columbia,0,1,1
8/5/16,Illinois,1,0,1
8/5/16,Connecticut,0,1,1
8/5/16,Missouri,0,1,1
8/5/16,Georgia,1,0,1
8/5/16,Georgia,0,1,1
8/5/16,Massachusetts,0,1,1
8/5/16,Arizona,1,0,1
8/5/16,Arkansas,0,1,1
8/5/16,Louisiana,0,1,1
8/5/16,Texas,0,1,1
8/5/16,Illinois,0,2,2
8/5/16,Illinois,0,1,1
8/5/16,Illinois,0,3,3
8/5/16,Illinois,0,1,1
8/5/16,Illinois,0,1,1
8/5/16,Michigan,1,0,1
8/5/16,Illinois,1,0,1
8/5/16,Illinois,1,0,1
8/5/16,Florida,2,0,2
8/5/16,Iowa,0,1,1
8/5/16,New Jersey,1,0,1
8/5/16,Illinois,0,1,1
8/5/16,North Carolina,0,1,1
8/5/16,Georgia,1,0,1
8/5/16,South Carolina,0,1,1
8/5/16,Louisiana,1,0,1
8/5/16,Michigan,0,1,1
8/5/16,Oklahoma,2,0,2
8/5/16,California,0,1,1
8/5/16,Alaska,0,1,1
8/5/16,Louisiana,0,1,1
8/5/16,Missouri,0,2,2
8/5/16,New Mexico,1,0,1
8/5/16,Ohio,0,1,1
8/5/16,Louisiana,0,1,1
8/6/16,Virginia,1,0,1
8/6/16,Virginia,0,1,1
8/6/16,California,1,0,1
8/6/16,Pennsylvania,1,1,2
8/6/16,California,1,0,1
8/6/16,District of Columbia,0,1,1
8/6/16,Washington,0,1,1
8/6/16,Massachusetts,0,2,2
8/6/16,California,1,0,1
8/6/16,Florida,0,1,1
8/6/16,Maryland,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,California,1,2,3
8/6/16,California,0,1,1
8/6/16,Idaho,1,0,1
8/6/16,California,2,0,2
8/6/16,Illinois,0,1,1
8/6/16,Pennsylvania,0,1,1
8/6/16,Georgia,1,0,1
8/6/16,South Carolina,0,1,1
8/6/16,Pennsylvania,0,1,1
8/6/16,Missouri,1,0,1
8/6/16,Massachusetts,0,1,1
8/6/16,New York,1,0,1
8/6/16,Washington,0,1,1
8/6/16,Mississippi,2,0,2
8/6/16,Virginia,0,1,1
8/6/16,Delaware,0,1,1
8/6/16,Texas,1,0,1
8/6/16,Virginia,0,2,2
8/6/16,California,1,0,1
8/6/16,North Carolina,1,0,1
8/6/16,Arkansas,1,0,1
8/6/16,Michigan,1,0,1
8/6/16,Pennsylvania,5,0,5
8/6/16,Illinois,0,1,1
8/6/16,Virginia,0,2,2
8/6/16,Florida,0,1,1
8/6/16,Florida,0,1,1
8/6/16,Connecticut,1,0,1
8/6/16,Florida,0,1,1
8/6/16,Pennsylvania,0,1,1
8/6/16,Florida,1,0,1
8/6/16,California,1,1,2
8/6/16,Oklahoma,0,1,1
8/6/16,New York,1,0,1
8/6/16,Virginia,0,1,1
8/6/16,California,0,1,1
8/6/16,South Carolina,0,1,1
8/6/16,Texas,0,1,1
8/6/16,Pennsylvania,1,2,3
8/6/16,Nebraska,0,1,1
8/6/16,Texas,1,0,1
8/6/16,Missouri,0,3,3
8/6/16,Tennessee,0,1,1
8/6/16,Louisiana,0,1,1
8/6/16,Arizona,0,3,3
8/6/16,Missouri,0,1,1
8/6/16,Tennessee,1,0,1
8/6/16,Ohio,0,2,2
8/6/16,Illinois,1,1,2
8/6/16,Illinois,1,0,1
8/6/16,North Carolina,0,1,1
8/6/16,District of Columbia,0,1,1
8/6/16,Connecticut,0,1,1
8/6/16,Ohio,1,0,1
8/6/16,Pennsylvania,0,1,1
8/6/16,Iowa,1,2,3
8/6/16,Indiana,1,0,1
8/6/16,North Carolina,0,2,2
8/6/16,Missouri,1,0,1
8/6/16,West Virginia,0,1,1
8/6/16,Florida,1,0,1
8/6/16,Pennsylvania,1,0,1
8/6/16,Illinois,0,1,1
8/6/16,Illinois,0,2,2
8/6/16,New Jersey,1,1,2
8/6/16,North Carolina,0,2,2
8/6/16,Illinois,1,0,1
8/6/16,Florida,0,1,1
8/6/16,Arkansas,0,1,1
8/6/16,Arkansas,0,1,1
8/6/16,Wisconsin,0,1,1
8/6/16,Pennsylvania,1,0,1
8/6/16,Massachusetts,0,2,2
8/6/16,Pennsylvania,0,1,1
8/6/16,Delaware,0,1,1
8/6/16,Wisconsin,1,0,1
8/6/16,Kentucky,0,1,1
8/6/16,Louisiana,0,1,1
8/6/16,Pennsylvania,1,0,1
8/6/16,California,0,1,1
8/6/16,Utah,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,Ohio,0,1,1
8/6/16,Tennessee,1,0,1
8/6/16,Alabama,0,2,2
8/6/16,Washington,0,1,1
8/6/16,Washington,0,1,1
8/6/16,California,1,0,1
8/6/16,Ohio,0,1,1
8/6/16,California,1,0,1
8/6/16,Michigan,0,1,1
8/6/16,Tennessee,0,1,1
8/6/16,North Carolina,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,New Jersey,0,1,1
8/6/16,Utah,0,1,1
8/6/16,North Carolina,0,1,1
8/6/16,California,1,1,2
8/6/16,Washington,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,Pennsylvania,0,1,1
8/6/16,Oklahoma,0,1,1
8/6/16,District of Columbia,0,1,1
8/6/16,Minnesota,0,2,2
8/6/16,California,1,0,1
8/6/16,New Jersey,1,2,3
8/6/16,Texas,1,0,1
8/6/16,Illinois,0,1,1
8/6/16,Illinois,1,0,1
8/6/16,Illinois,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,Illinois,0,1,1
8/6/16,Texas,0,1,1
8/7/16,Texas,1,0,1
8/7/16,District of Columbia,0,3,3
8/7/16,Virginia,0,1,1
8/7/16,Illinois,0,4,4
8/7/16,Texas,1,2,3
8/7/16,New York,0,2,2
8/7/16,Michigan,1,1,2
8/7/16,Texas,0,1,1
8/7/16,Maryland,0,1,1
8/7/16,Illinois,0,2,2
8/7/16,Louisiana,0,1,1
8/7/16,Maryland,0,1,1
8/7/16,Louisiana,0,1,1
8/7/16,Mississippi,0,1,1
8/7/16,New Jersey,1,0,1
8/7/16,Illinois,0,2,2
8/7/16,Illinois,0,1,1
8/7/16,Illinois,0,1,1
8/7/16,Washington,1,0,1
8/7/16,Kentucky,1,0,1
8/7/16,Michigan,1,1,2
8/7/16,Illinois,0,1,1
8/7/16,Ohio,0,1,1
8/7/16,North Carolina,0,1,1
8/7/16,Maryland,0,1,1
8/7/16,Maryland,0,1,1
8/7/16,Florida,0,2,2
8/7/16,California,0,1,1
8/7/16,New Jersey,0,1,1
8/7/16,New Jersey,0,1,1
8/7/16,Connecticut,0,1,1
8/7/16,California,0,1,1
8/7/16,Connecticut,0,1,1
8/7/16,California,1,1,2
8/7/16,California,1,0,1
8/7/16,Indiana,0,1,1
8/7/16,New Jersey,0,1,1
8/7/16,Louisiana,2,0,2
8/7/16,Arkansas,0,1,1
8/7/16,Florida,1,0,1
8/7/16,Illinois,1,1,2
8/7/16,Illinois,1,0,1
8/7/16,District of Columbia,1,0,1
8/7/16,Indiana,0,1,1
8/7/16,Virginia,1,0,1
8/7/16,Michigan,0,3,3
8/7/16,Michigan,2,0,2
8/7/16,Colorado,2,2,4
8/7/16,Virginia,0,1,1
8/7/16,Mississippi,1,3,4
8/7/16,Pennsylvania,1,0,1
8/7/16,Florida,0,1,1
8/7/16,Arkansas,0,2,2
8/7/16,Arizona,0,1,1
8/7/16,Missouri,0,1,1
8/7/16,Illinois,0,1,1
8/7/16,South Carolina,1,1,2
8/7/16,Georgia,0,1,1
8/7/16,Ohio,0,1,1
8/7/16,Wisconsin,0,1,1
8/7/16,Illinois,0,1,1
8/7/16,Missouri,0,3,3
8/7/16,South Carolina,0,1,1
8/7/16,Pennsylvania,1,0,1
8/7/16,Kansas,2,0,2
8/7/16,Virginia,0,1,1
8/7/16,Wisconsin,1,1,2
8/7/16,Pennsylvania,0,1,1
8/7/16,Wisconsin,0,1,1
8/7/16,Ohio,1,0,1
8/7/16,Pennsylvania,0,1,1
8/7/16,Indiana,0,1,1
8/7/16,South Carolina,0,1,1
8/7/16,Mississippi,0,3,3
8/7/16,Tennessee,0,1,1
8/7/16,Pennsylvania,0,1,1
8/7/16,Pennsylvania,0,1,1
8/7/16,Virginia,1,1,2
8/7/16,Oklahoma,1,0,1
8/7/16,West Virginia,0,1,1
8/7/16,Colorado,0,1,1
8/7/16,Nebraska,0,1,1
8/7/16,District of Columbia,0,1,1
8/7/16,Minnesota,0,1,1
8/7/16,Oklahoma,0,1,1
8/7/16,California,0,1,1
8/7/16,South Dakota,0,1,1
8/7/16,Missouri,0,2,2
8/7/16,Illinois,0,1,1
8/7/16,Ohio,0,1,1
8/7/16,Nebraska,1,0,1
8/7/16,Tennessee,1,0,1
8/7/16,Minnesota,1,1,2
8/7/16,Ohio,1,0,1
8/7/16,Ohio,0,1,1
8/7/16,New York,0,1,1
8/7/16,Pennsylvania,1,0,1
8/7/16,California,1,3,4
8/7/16,Georgia,1,2,3
8/7/16,Kentucky,1,0,1
8/7/16,Pennsylvania,0,2,2
8/7/16,Illinois,0,1,1
8/7/16,Illinois,0,1,1
8/7/16,Indiana,0,1,1
8/7/16,Tennessee,0,1,1
8/7/16,California,1,2,3
8/7/16,Oregon,1,0,1
8/7/16,Michigan,0,3,3
8/7/16,Oregon,1,0,1
8/7/16,California,0,1,1
8/7/16,Michigan,0,1,1
8/7/16,Illinois,0,2,2
8/7/16,North Carolina,0,1,1
8/7/16,Ohio,0,1,1
8/7/16,Maryland,1,0,1
8/7/16,Arizona,0,1,1
8/7/16,Georgia,1,0,1
8/7/16,Arizona,0,1,1
8/7/16,Georgia,1,1,2
8/7/16,Kentucky,0,1,1
8/7/16,Pennsylvania,0,2,2
8/7/16,Pennsylvania,0,1,1
8/7/16,Indiana,1,2,3
8/7/16,Ohio,0,1,1
8/7/16,Missouri,0,1,1
8/7/16,Michigan,0,1,1
8/7/16,New York,1,0,1
8/7/16,New York,0,3,3
8/7/16,Oregon,1,0,1
8/7/16,North Carolina,1,0,1
8/7/16,New Mexico,0,1,1
8/7/16,Tennessee,0,3,3
8/7/16,New Mexico,0,1,1
8/7/16,Maryland,0,1,1
8/7/16,Virginia,2,1,3
8/7/16,Kentucky,1,0,1
8/7/16,Alabama,1,0,1
8/7/16,Wyoming,2,0,2
8/7/16,Ohio,0,2,2
8/7/16,Illinois,1,0,1
8/7/16,Missouri,2,1,3
8/7/16,Mississippi,0,1,1
8/8/16,Tennessee,0,2,2
8/8/16,Oregon,0,2,2
8/8/16,Ohio,0,1,1
8/8/16,North Dakota,0,1,1
8/8/16,Illinois,1,0,1
8/8/16,Florida,0,2,2
8/8/16,Tennessee,0,1,1
8/8/16,Missouri,1,0,1
8/8/16,Ohio,1,0,1
8/8/16,New Jersey,1,1,2
8/8/16,Tennessee,0,1,1
8/8/16,Tennessee,0,2,2
8/8/16,Virginia,0,2,2
8/8/16,Illinois,1,0,1
8/8/16,Illinois,0,1,1
8/8/16,Iowa,0,1,1
8/8/16,Texas,0,1,1
8/8/16,Florida,0,1,1
8/8/16,Massachusetts,0,1,1
8/8/16,Colorado,0,1,1
8/8/16,Tennessee,0,1,1
8/8/16,Minnesota,0,1,1
8/8/16,Connecticut,0,1,1
8/8/16,Tennessee,0,1,1
8/8/16,Tennessee,0,1,1
8/8/16,Alaska,0,1,1
8/8/16,Alaska,0,1,1
8/8/16,Virginia,0,1,1
8/8/16,Pennsylvania,1,0,1
8/8/16,Connecticut,0,1,1
8/8/16,Louisiana,1,0,1
8/8/16,Maryland,0,1,1
8/8/16,California,1,0,1
8/8/16,California,1,1,2
8/8/16,Pennsylvania,1,0,1
8/8/16,Nevada,0,1,1
8/8/16,Virginia,0,2,2
8/8/16,Mississippi,0,1,1
8/8/16,Nevada,0,1,1
8/8/16,Texas,0,1,1
8/8/16,Ohio,2,2,4
8/8/16,Mississippi,0,1,1
8/8/16,Missouri,0,1,1
8/8/16,California,2,1,3
8/8/16,New York,0,1,1
8/8/16,Florida,0,7,7
8/8/16,New Jersey,3,0,3
8/8/16,Mississippi,1,2,3
8/8/16,Arizona,1,0,1
8/8/16,Georgia,0,1,1
8/8/16,Michigan,1,0,1
8/8/16,Pennsylvania,0,1,1
8/8/16,Pennsylvania,0,1,1
8/8/16,District of Columbia,1,0,1
8/8/16,North Carolina,0,1,1
8/8/16,Connecticut,0,1,1
8/8/16,New York,0,2,2
8/8/16,Illinois,1,2,3
8/8/16,Maryland,0,1,1
8/8/16,Maryland,0,1,1
8/8/16,Missouri,3,0,3
8/8/16,Maryland,0,1,1
8/8/16,North Carolina,0,1,1
8/8/16,North Carolina,0,1,1
8/8/16,Illinois,0,1,1
8/8/16,Illinois,0,1,1
8/8/16,Illinois,0,1,1
8/8/16,Illinois,1,0,1
8/8/16,North Carolina,0,1,1
8/8/16,Texas,1,2,3
8/8/16,Ohio,0,1,1
8/8/16,North Carolina,0,1,1
8/8/16,Mississippi,0,1,1
8/8/16,Louisiana,0,1,1
8/8/16,Mississippi,1,0,1
8/8/16,Illinois,0,1,1
8/8/16,Mississippi,0,1,1
8/8/16,Illinois,1,1,2
8/8/16,Indiana,0,1,1
8/8/16,Tennessee,1,0,1
8/8/16,New Mexico,2,2,4
8/8/16,Texas,1,1,2
8/8/16,Texas,0,1,1
8/8/16,California,1,0,1
8/8/16,Kentucky,1,0,1
8/8/16,Kentucky,1,0,1
8/8/16,South Carolina,1,0,1
8/8/16,Virginia,0,1,1
8/8/16,North Carolina,1,0,1
8/8/16,California,1,0,1
8/8/16,Pennsylvania,1,0,1
8/8/16,Illinois,1,0,1
8/8/16,Illinois,1,0,1
8/8/16,Illinois,0,1,1
8/8/16,California,0,1,1
8/8/16,Illinois,0,1,1
8/8/16,Texas,2,0,2
8/8/16,California,1,0,1
8/8/16,Texas,1,3,4
8/8/16,Illinois,0,1,1
8/8/16,Tennessee,0,1,1
8/8/16,Nevada,0,1,1
8/8/16,California,0,1,1
8/8/16,Louisiana,1,1,2
8/8/16,South Carolina,0,1,1
8/8/16,New Hampshire,0,1,1
8/8/16,Illinois,1,1,2
8/8/16,Illinois,1,0,1
8/8/16,Wisconsin,0,1,1
8/8/16,New York,0,1,1
8/9/16,District of Columbia,1,0,1
8/9/16,North Carolina,1,0,1
8/9/16,Minnesota,1,0,1
8/9/16,Ohio,0,1,1
8/9/16,Idaho,1,0,1
8/9/16,Ohio,0,2,2
8/9/16,Florida,0,1,1
8/9/16,Indiana,0,1,1
8/9/16,Nevada,0,1,1
8/9/16,Maryland,0,1,1
8/9/16,Maryland,1,0,1
8/9/16,Louisiana,0,1,1
8/9/16,Michigan,1,0,1
8/9/16,Iowa,0,1,1
8/9/16,California,1,0,1
8/9/16,Louisiana,1,0,1
8/9/16,Pennsylvania,0,1,1
8/9/16,Wisconsin,0,1,1
8/9/16,Pennsylvania,1,0,1
8/9/16,Georgia,1,0,1
8/9/16,Maryland,0,1,1
8/9/16,South Carolina,0,1,1
8/9/16,Texas,0,2,2
8/9/16,Texas,0,1,1
8/9/16,Maryland,0,1,1
8/9/16,Maryland,0,1,1
8/9/16,California,0,1,1
8/9/16,South Carolina,0,1,1
8/9/16,Louisiana,0,1,1
8/9/16,Nevada,0,1,1
8/9/16,Indiana,0,1,1
8/9/16,Iowa,0,1,1
8/9/16,Mississippi,0,1,1
8/9/16,California,1,0,1
8/9/16,Pennsylvania,0,1,1
8/9/16,Alabama,1,0,1
8/9/16,California,0,1,1
8/9/16,Florida,0,1,1
8/9/16,Kentucky,0,1,1
8/9/16,Tennessee,0,1,1
8/9/16,California,1,0,1
8/9/16,Florida,1,0,1
8/9/16,Virginia,0,1,1
8/9/16,Texas,0,1,1
8/9/16,Virginia,0,2,2
8/9/16,Florida,0,1,1
8/9/16,Maryland,0,1,1
8/9/16,Alabama,2,0,2
8/9/16,Ohio,1,0,1
8/9/16,Minnesota,2,0,2
8/9/16,Arkansas,1,0,1
8/9/16,Missouri,0,1,1
8/9/16,Idaho,1,0,1
8/9/16,Pennsylvania,1,0,1
8/9/16,Arkansas,0,1,1
8/9/16,South Carolina,1,0,1
8/9/16,Florida,0,1,1
8/9/16,Pennsylvania,0,1,1
8/9/16,Kentucky,2,1,3
8/9/16,Maryland,0,2,2
8/9/16,North Carolina,0,1,1
8/9/16,California,1,0,1
8/9/16,Illinois,1,0,1
8/9/16,New York,1,1,2
8/9/16,California,0,1,1
8/9/16,Wisconsin,1,0,1
8/9/16,Wisconsin,1,0,1
8/9/16,North Carolina,1,0,1
8/9/16,North Carolina,0,1,1
8/9/16,Illinois,0,1,1
8/9/16,Tennessee,0,1,1
8/9/16,New Jersey,1,1,2
8/9/16,Illinois,0,2,2
8/9/16,Arkansas,0,2,2
8/9/16,Kentucky,0,1,1
8/9/16,Connecticut,0,1,1
8/9/16,Alabama,0,1,1
8/9/16,Arizona,1,0,1
8/9/16,Louisiana,0,1,1
8/9/16,Kentucky,0,1,1
8/9/16,Texas,0,1,1
8/9/16,Tennessee,1,0,1
8/9/16,Nevada,0,1,1
8/9/16,Minnesota,0,1,1
8/9/16,Illinois,0,2,2
8/9/16,California,0,1,1
8/9/16,Ohio,0,1,1
8/9/16,New York,1,0,1
8/9/16,Illinois,1,0,1
8/9/16,Illinois,1,0,1
8/9/16,Michigan,1,0,1
8/9/16,Illinois,0,1,1
8/9/16,New Jersey,0,1,1
8/9/16,Illinois,0,2,2
8/9/16,Illinois,0,1,1
8/9/16,Illinois,0,1,1
8/9/16,Texas,0,1,1
8/9/16,Alabama,0,2,2
8/9/16,New Jersey,1,2,3
8/9/16,Kentucky,2,0,2
8/10/16,California,1,0,1
8/10/16,Alabama,1,1,2
8/10/16,Delaware,0,1,1
8/10/16,Missouri,1,0,1
8/10/16,Texas,0,1,1
8/10/16,New Mexico,0,1,1
8/10/16,Minnesota,1,0,1
8/10/16,Oklahoma,1,1,2
8/10/16,Oklahoma,0,1,1
8/10/16,New Jersey,0,1,1
8/10/16,Maryland,0,2,2
8/10/16,District of Columbia,1,0,1
8/10/16,New Jersey,0,1,1
8/10/16,Illinois,0,1,1
8/10/16,Illinois,0,1,1
8/10/16,Illinois,0,1,1
8/10/16,Indiana,0,1,1
8/10/16,Illinois,0,1,1
8/10/16,Indiana,1,0,1
8/10/16,Maryland,1,1,2
8/10/16,Maryland,1,0,1
8/10/16,Alabama,0,1,1
8/10/16,New York,0,1,1
8/10/16,Indiana,0,1,1
8/10/16,Pennsylvania,1,0,1
8/10/16,Florida,2,0,2
8/10/16,California,1,0,1
8/10/16,California,0,1,1
8/10/16,Arizona,0,2,2
8/10/16,Texas,1,0,1
8/10/16,Illinois,0,4,4
8/10/16,Louisiana,0,1,1
8/10/16,Missouri,1,0,1
8/10/16,Connecticut,0,1,1
8/10/16,Tennessee,0,1,1
8/10/16,Connecticut,1,0,1
8/10/16,Ohio,0,2,2
8/10/16,South Carolina,0,1,1
8/10/16,Michigan,1,0,1
8/10/16,Ohio,0,1,1
8/10/16,Ohio,0,1,1
8/10/16,Washington,0,3,3
8/10/16,Arizona,1,2,3
8/10/16,Texas,0,1,1
8/10/16,California,0,1,1
8/10/16,Tennessee,0,1,1
8/10/16,North Carolina,1,0,1
8/10/16,Illinois,0,1,1
8/10/16,California,1,3,4
8/10/16,Indiana,1,0,1
8/10/16,Pennsylvania,1,0,1
8/10/16,South Carolina,0,1,1
8/10/16,Michigan,0,1,1
8/10/16,California,1,1,2
8/10/16,South Carolina,0,1,1
8/10/16,Mississippi,1,0,1
8/10/16,Alabama,1,1,2
8/10/16,Alabama,0,1,1
8/10/16,Washington,1,1,2
8/10/16,Michigan,1,0,1
8/10/16,Arkansas,1,2,3
8/10/16,Virginia,0,1,1
8/10/16,Ohio,0,1,1
8/10/16,Virginia,0,1,1
8/10/16,Tennessee,0,1,1
8/10/16,Ohio,1,0,1
8/10/16,Connecticut,0,1,1
8/10/16,New York,1,0,1
8/10/16,Oklahoma,1,0,1
8/10/16,Missouri,1,0,1
8/10/16,Ohio,3,0,3
8/10/16,Ohio,1,0,1
8/10/16,Ohio,1,1,2
8/10/16,Louisiana,1,0,1
8/10/16,Virginia,0,1,1
8/10/16,Virginia,0,1,1
8/10/16,Ohio,0,1,1
8/10/16,Pennsylvania,0,1,1
8/10/16,South Carolina,0,1,1
8/10/16,North Carolina,0,1,1
8/10/16,California,1,1,2
8/10/16,Pennsylvania,0,1,1
8/10/16,North Carolina,0,1,1
8/10/16,Maryland,1,0,1
8/10/16,Florida,1,0,1
8/10/16,Maryland,1,0,1
8/10/16,Michigan,0,1,1
8/10/16,Pennsylvania,0,1,1
8/10/16,Pennsylvania,0,1,1
8/10/16,Illinois,0,2,2
8/10/16,Illinois,1,0,1
8/10/16,Arkansas,1,0,1
8/10/16,Florida,1,0,1
8/10/16,Georgia,1,0,1
8/10/16,Texas,0,1,1
8/10/16,Georgia,0,1,1
8/10/16,Mississippi,0,1,1
8/10/16,Tennessee,0,1,1
8/10/16,Tennessee,0,2,2
8/10/16,Ohio,1,0,1
8/10/16,Illinois,0,1,1
8/10/16,Illinois,0,1,1
8/10/16,Illinois,1,0,1
8/10/16,Minnesota,0,1,1
8/10/16,North Carolina,0,3,3
8/11/16,Kentucky,0,1,1
8/11/16,Virginia,1,2,3
8/11/16,Texas,0,1,1
8/11/16,Texas,0,2,2
8/11/16,North Carolina,0,1,1
8/11/16,New York,1,0,1
8/11/16,Florida,1,0,1
8/11/16,Florida,1,0,1
8/11/16,South Carolina,0,1,1
8/11/16,Ohio,0,1,1
8/11/16,California,0,1,1
8/11/16,Alabama,2,0,2
8/11/16,California,0,2,2
8/11/16,Texas,1,0,1
8/11/16,Kansas,1,0,1
8/11/16,Missouri,1,0,1
8/11/16,Alabama,0,1,1
8/11/16,Ohio,1,0,1
8/11/16,Ohio,0,2,2
8/11/16,Indiana,0,1,1
8/11/16,Florida,0,1,1
8/11/16,Louisiana,1,0,1
8/11/16,Louisiana,1,0,1
8/11/16,Nebraska,0,1,1
8/11/16,Kentucky,1,0,1
8/11/16,New York,1,0,1
8/11/16,North Carolina,1,0,1
8/11/16,Texas,1,1,2
8/11/16,Pennsylvania,0,4,4
8/11/16,Illinois,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Illinois,1,1,2
8/11/16,Florida,0,1,1
8/11/16,California,0,1,1
8/11/16,Georgia,1,0,1
8/11/16,Indiana,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Tennessee,0,1,1
8/11/16,Minnesota,0,1,1
8/11/16,West Virginia,0,1,1
8/11/16,Missouri,0,1,1
8/11/16,Connecticut,0,1,1
8/11/16,Massachusetts,0,1,1
8/11/16,Louisiana,0,1,1
8/11/16,North Carolina,1,0,1
8/11/16,Arizona,1,0,1
8/11/16,Missouri,0,1,1
8/11/16,New Hampshire,0,1,1
8/11/16,Arizona,1,0,1
8/11/16,Texas,0,1,1
8/11/16,West Virginia,1,0,1
8/11/16,Illinois,0,1,1
8/11/16,Alabama,0,1,1
8/11/16,California,0,1,1
8/11/16,Maryland,0,1,1
8/11/16,North Carolina,0,1,1
8/11/16,Tennessee,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Florida,0,2,2
8/11/16,Kansas,0,1,1
8/11/16,South Carolina,0,1,1
8/11/16,Pennsylvania,0,1,1
8/11/16,Ohio,0,1,1
8/11/16,West Virginia,1,0,1
8/11/16,Washington,1,0,1
8/11/16,Louisiana,0,1,1
8/11/16,Pennsylvania,0,1,1
8/11/16,Pennsylvania,1,0,1
8/11/16,Ohio,0,1,1
8/11/16,Pennsylvania,0,1,1
8/11/16,Virginia,0,1,1
8/11/16,Minnesota,0,2,2
8/11/16,Illinois,0,2,2
8/11/16,South Carolina,0,1,1
8/11/16,Illinois,1,1,2
8/11/16,Illinois,0,1,1
8/11/16,Oregon,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Illinois,0,1,1
8/11/16,Louisiana,0,1,1
8/11/16,Arizona,1,0,1
8/11/16,Pennsylvania,0,1,1
8/11/16,Virginia,0,1,1
8/11/16,North Carolina,0,1,1
8/11/16,Mississippi,0,2,2
8/11/16,Mississippi,0,1,1
8/11/16,Illinois,0,2,2
8/11/16,California,0,1,1
8/11/16,California,1,0,1
8/11/16,Missouri,1,0,1
8/11/16,Ohio,1,0,1
8/11/16,West Virginia,1,0,1
8/11/16,District of Columbia,0,1,1
8/11/16,Virginia,0,1,1
8/11/16,North Carolina,0,1,1
8/11/16,Minnesota,0,1,1
8/11/16,Indiana,0,1,1
8/11/16,Alabama,0,1,1
8/11/16,New Jersey,0,2,2
8/11/16,Massachusetts,0,1,1
8/11/16,Oklahoma,0,1,1
8/11/16,Pennsylvania,0,1,1
8/12/16,Tennessee,1,1,2
8/12/16,Minnesota,0,1,1
8/12/16,Massachusetts,0,1,1
8/12/16,Oklahoma,1,0,1
8/12/16,Iowa,0,1,1
